office_number,office_direction,municipality_name,province_name,postal_code,geo_extraction
484.0,"Av. De Miraflores - Virgen De Los Clarines, 8",Malaga,Málaga,29011,"['Calle Ntra. Sra. de los Clarines, 8, 29011 Málaga, Spain', 36.72990000000001, -4.4393, 'ChIJy19fOgj3cg0RLhQoV_e65BQ']"
4107.0,"Pl. Victoria - Pl. De La Victoria, 16 - 18",Malaga,Málaga,29012,"['Plaza Victoria, 18, 29012 Málaga, Spain', 36.7271387, -4.4138489, 'ChIJW4_zTMH3cg0RkHQbwrnufEk']"
4274.0,"Fuente Olletas - Alameda De Capuchinos, 73",Malaga,Málaga,29013,"['Calle, Alameda de Capuchinos, 73, 29013 Málaga, Spain', 36.7322343, -4.417385299999999, 'ChIJgdWa48f3cg0RYKYPCzDiMDg']"
1635.0,"Las Pedrizas - Emilio Thuiller, 62",Malaga,Málaga,29014,
3066.0,"Parque Del Sur - Lorenza Correa, 48",Malaga,Málaga,29014,"['Calle Lorenza Correa, 48, 29014 Málaga, Spain', 36.7399198, -4.422587, 'ChIJDUb7ZLT3cg0Ry0TT20FCSE8']"
4109.0,"Paseo Sancha - Paseo Sancha, 2",Malaga,Málaga,29016,"['Paseo de Sancha, 2, 29016 Málaga, Spain', 36.7213107, -4.4051961, 'ChIJgQUYd-f3cg0RkNT3RNM9Efw']"
3368.0,"Juan Sebastian El Cano 154 - Av. Juan Sebastian Elcano, 154",Malaga,Málaga,29017,"['Av. Juan Sebastián Elcano, 154, 29017 Málaga, Spain', 36.7218586, -4.3644913, 'ChIJHw-DsTdYcg0RbZgYTX1z5hA']"
6839.0,"Churriana - Ctra. De Coin, 74 Edif. Heliomar",Malaga,Málaga,29140,"['Edif, Ctra. Coín, 74, 29140 Málaga, Spain', 36.6616762, -4.504492, 'ChIJff1DHEn6cg0RtiT4RfwsnwY']"
4105.0,"Puerto Torre - Lope De Rueda, 93",Malaga,Málaga,29190,"['Calle Lope de Rueda, 93, 29190 Málaga, Spain', 36.7399539, -4.4829133, 'ChIJnz9nnNXwcg0RYeMpW6CjI-A']"
6872.0,"Campanillas - Jumillano, S/n (campanillas)",Malaga,Málaga,29590,"['Calle Jumillano, S/N (Campanillas), 29590 Málaga, Spain', 36.7286632, -4.5466073, 'ChIJ35XwSzfwcg0RpzBDC-pHj6Q']"
6889.0,"Sabinillas - Av.miraflores, Esq Cn 340 - Sabinillas",Manilva,Málaga,29692,"['Calle Miraflores, s/n, 29692 San Luis de Sabinillas, Málaga, Spain', 36.3652025, -5.2282834, 'ChIJPaAr8XQqcw0RGViOPe92ypY']"
3028.0,"Ctra.ojen - Serenata, 2",Marbella,Málaga,29600,
4135.0,"Pz. Africa - Pz. De Africa, 1",Marbella,Málaga,29600,"['Plaza África, 1, 29600 Marbella, Málaga, Spain', 36.5095467, -4.8855273, 'ChIJHxQ6f_gncw0RZKnbLXfBU3o']"
3016.0,"Ricardo Soriano 31 - Ricardo Soriano, 31",Marbella,Málaga,29600,
7105.0,"Severo Ochoa - Av. Severo Ochoa, 39",Marbella,Málaga,29600,"['Av. Severo Ochoa, 39, 29600 Marbella, Málaga, Spain', 36.5093827, -4.877936, 'ChIJ25mg4_Uncw0Rvsmkz5f8L1M']"
4141.0,"Av.jose Banus,9 Edf.malaga Local 1 D",Marbella,Málaga,29660,"['Málaga, Spain', 36.721261, -4.4212655, 'ChIJLSHbT8RZcg0RzzLKyZLcJWA']"
1078.0,"Nueva Andalucia - Conj. Resid. Casaño Via, 1",Marbella,Málaga,29660,"['Av de Manolete, s/n, 29660 Marbella, Málaga, Spain', 36.4945573, -4.9616923, 'ChIJ43pLO-kpcw0RTUDvB4dW900']"
6647.0,"Las Lagunas - Antonio Machado,cjto.res.aja,bl.3 L1",Mijas,Málaga,29640,
7012.0,Cala De Mijas - Cala Mijas Cc Urb.la Noria Golf - L.2,Mijas,Málaga,29640,"['Lugar Urbanización la Noria Golf, 0 S/N Lugar, 29649 Las Lagunas de Mijas, Málaga, Spain', 36.5060228, -4.6822754, 'ChIJNcJ4mi0ecw0RzDouOWJQO6M']"
4290.0,Costa - Urb.sitio De Calahonda C.nac. 340 Km,Mijas,Málaga,29649,"['Urb. Sitio de Calahonda, 29649 Calahonda, Málaga, Spain', 36.4893637, -4.715756700000001, 'ChIJL48EwvYfcw0Ruc-6-D90hMs']"
3416.0,"Diputacion, 4",Nerja,Málaga,29780,"['Calle Diputación Provincial, 4, 29780 Nerja, Málaga, Spain', 36.7455359, -3.8786281, 'ChIJhaZd0RMlcg0RGyh5bIMIrZo']"
4277.0,"La Campana - Ur.guadaiza,ed.albatros I, Local 5/6",Nueva-andalucia,Málaga,29660,
7113.0,"Av. Del Mediterraneo, 131",Rincon-de-la-victoria,Málaga,29730,
3412.0,"La Paz - La Paz, 19",Ronda,Málaga,29400,
4136.0,Lagasca Esq.alvarez Quintero,San-pedro-de-alcantara,Málaga,29670,
464.0,"Alameda De Larios, 7",Torre-del-mar,Málaga,29740,
481.0,"Pl. Costa Del Sol - Pl. Costa Del Sol, 9",Torremolinos,Málaga,29620,"['Plaza Costa del Sol, 9, 29620 Torremolinos, Málaga, Spain', 36.6250017, -4.4994765, 'ChIJBQuNqPL7cg0RrWzebeW6cfQ']"
6638.0,"Playamar - Paseo Del Colorado, 24",Torremolinos,Málaga,29620,"['Paseo del Colorado, 24, 29620 Torremolinos, Málaga, Spain', 36.6314334, -4.4927324, 'ChIJm4v4nOn7cg0Rr8DzU4R0_HU']"
4103.0,"Montemar - Av. De Carlota Alexandre, 204",Torremolinos,Málaga,29620,"['Av. Carlota Alessandri, 204, 29620 Torremolinos, Málaga, Spain', 36.6072127, -4.5100408, 'ChIJS1Pkbnf8cg0RdCqymKHN5t8']"
6351.0,Ctra. N.340 Bda. Casas Nuevas Ed.mar,Torrox-costa,Málaga,29793,"['N-340, Spain', 37.9752754, -1.2368537, 'ChIJDV6izO9aoRIRotcpsfWHAjI']"
7363.0,"Vivar Tellez - Av. Vivar Tellez, 3",Velez-malaga,Málaga,29700,"['Av. Vivar Téllez, 3, 29700 Vélez-Málaga, Málaga, Spain', 36.77851, -4.100309999999999, 'ChIJARF9zCJHcg0RB3abnbJvvsc']"
488.0,"Pz.carmelitas - Pz. De Las Carmelitas, 8",Velez-malaga,Málaga,29700,
411.0,"Ntra. Sra. Del Aguila - Nuestra Señora Del Aguila, 21",Alcala-de-guadaira,Sevilla,41500,
6096.0,"Puerta De Alcala - Escultora La Roldana, 9",Alcala-de-guadaira,Sevilla,41500,"[""Calle, Av. de la Escultora 'la Roldana', 9, 41500 Alcalá de Guadaíra, Sevilla, Spain"", 37.34108, -5.82658, 'ChIJmzy0nbxkEg0REJuUtLyoBIA']"
2365.0,"Norte - Av. Constitucion, Esqu. A Silos",Alcala-de-guadaira,Sevilla,41500,
413.0,"Pl. Corredera, 4",Arahal,Sevilla,41600,
6593.0,"Pz. De Cuatrovitas, 3",Bollullos-de-la-mitacion,Sevilla,41110,
6101.0,"Ciudad Universitaria - Av. Universidad De Salamanca, 7",Bormujos,Sevilla,41930,"['Av. Universidad de Salamanca, 7, 41930 Bormujos, Sevilla, Spain', 37.37092519999999, -6.0829376, 'ChIJd_OjrD4TEg0RrE8Nxkluy9w']"
6018.0,"Centro - Av. Del Aljarafe, S/n",Bormujos,Sevilla,41930,
6798.0,"Maestro Juan Marin De Vargas, 20",Cabezas-de-san-juan-(las),Sevilla,41730,"['Calle Maestro Juan Marin de Vargas, 20, 41730 Las Cabezas de San Juan, Sevilla, Spain', 36.9851382, -5.9381707, 'ChIJh_GzB9OPDQ0RmTHKifaj5cc']"
1640.0,"Constitucion - Pl. Constitucion, 5",Camas,Sevilla,41900,
1680.0,"Pl. Del Llano, 11 Y 13",Cantillana,Sevilla,41320,"['Dalias del Llano, 78377 San Luis, S.L.P., Mexico', 22.1234214, -100.9404378, 'ChIJV5AbLEyiKoQRT8Y7-qjnMQE']"
1750.0,"San Pedro - San Pedro, 10",Carmona,Sevilla,41410,
3199.0,"Ines Rosales, 5 - 7",Castilleja-de-la-cuesta,Sevilla,41950,
6893.0,"Los Naranjos - Cr. De La Puebla Del Rio, Nave 2",Coria-del-rio,Sevilla,41100,"['Plaza de Sagunto, 12, 41100 Coria del Río, Sevilla, Spain', 37.2845, -6.05098, 'ChIJj_VuW7lyEg0RSyG_Rs53eVo']"
417.0,"Pl. De Sagunto, 12",Coria-del-rio,Sevilla,41100,"['Plaza de Sagunto, 12, 41100 Coria del Río, Sevilla, Spain', 37.2845, -6.05098, 'ChIJj_VuW7lyEg0RSyG_Rs53eVo']"
2391.0,"Montequinto - Los Pinos - Av. De Los Pinos, Esq. C/ Asis",Dos-hermanas,Sevilla,41089,"['Av. los Pinos equina, Calle Asís, 41089 Dos Hermanas, Sevilla, Spain', 37.3383601, -5.932265699999999, 'ChIJx4Fqi8hvEg0RI_ytZEthKxw']"
2390.0,"Canonigo - Canonigo, 104",Dos-hermanas,Sevilla,41700,
6837.0,"Av.de España - Av. De España, 59 Esq. Albeniz",Dos-hermanas,Sevilla,41700,"['Av. de España, 59, 41704 Dos Hermanas, Sevilla, Spain', 37.2929392, -5.9222844, 'ChIJM3ZD0mlwEg0R_ZsbLM6wAss']"
3188.0,"Constitucion - Pz. De La Constitucion, 13",Dos-hermanas,Sevilla,41700,"['Plaza Constitución, 13, 41700 Dos Hermanas, Sevilla, Spain', 37.2838868, -5.9218047, 'ChIJS4Gkz11wEg0RlknNvohKmI0']"
2389.0,"Avda Reyes Catolicos - Av. Reyes Catolicos, S/n(j.naranjos)",Dos-hermanas,Sevilla,41700,
2402.0,"Miguel De Cervantes, 26 A",Ecija,Sevilla,41400,
7081.0,"Mesones, 29",Estepa,Sevilla,41560,
7896.0,"Real, 7",Gines,Sevilla,41960,
415.0,"C/ Sevilla - Sevilla, 1",Lebrija,Sevilla,41740,
3168.0,"Blas Infante - Blas Infante, 34",Lora-del-rio,Sevilla,41440,
6546.0,"Av. Andalucia, 41",Mairena-del-alcor,Sevilla,41510,"['Av. Federico García Lorca, 7, 18014 Granada, Spain', 37.1984176, -3.6167928, 'ChIJ96iDC-b8cQ0R87I8w7rzdqA']"
2658.0,"Circ.cial,2 Local 21 Bis - Ciudad Expo",Mairena-del-aljarafe,Sevilla,41927,
4137.0,"Manuel Rojas Marcos, 32",Marchena,Sevilla,41620,
2094.0,"Alameda - Utrera, 80",Moron-de-la-frontera,Sevilla,41530,"['Av. María Auxiliadora, 41, 41710 Utrera, Sevilla, Spain', 37.1848832, -5.7804867, 'ChIJ8xNvWw5_Eg0RBrwQrmQvE9s']"
6948.0,"Carretera Sevilla - Moron Fra., S/n",Moron-de-la-frontera,Sevilla,41530,"['Calle Utrera, 80, 41530 Morón de la Frontera, Sevilla, Spain', 37.1211079, -5.4592211, 'ChIJ44COAXNhDQ0Rk-uJqAsFikE']"
4460.0,"Pozo Nuevo - C/ Luis Daoiz Nº 14, (sevilla)",Moron-de-la-frontera,Sevilla,41530,"['Calle Luis Daoiz, Nº 14, 41530 Morón de la Frontera, Sevilla, Spain', 37.1230132, -5.4512366, 'ChIJf5kBpA5hDQ0RoWeu0ObJZb4']"
7267.0,"Pl. De España, 3",Olivares,Sevilla,41804,"['Pl. de España, 3, 34002 Palencia, Spain', 42.0028997, -4.5279185, 'ChIJN1RpEjiwRw0RfmS_IKkTH0E']"
5811.0,"Carrera, 52",Osuna,Sevilla,41640,
4840.0,"Pz. De España, 13",Palacios-y-villafranca-(los),Sevilla,41720,"['Plaza España, 13, 41720 Los Palacios y Villafranca, Sevilla, Spain', 37.1597881, -5.9275912, 'ChIJJ6dnKdt3Eg0R9NeL5qfmC9A']"
7111.0,"Pineda, 24",Pilas,Sevilla,41840,
416.0,"Jose Gines, 42",Rosales-(los),Sevilla,41330,
436.0,"San Jose, 69",San-jose-de-la-rinconada,Sevilla,41300,"['70 W Hamilton Ave, Campbell, CA 95008, USA', 37.293824, -121.9514327, 'ChIJa36P4Cg1joARh0AHBrZv0Co']"
437.0,"Av. 28 De Febrero, 61",San-juan-de-aznalfarache,Sevilla,41920,
7073.0,"Juan Delgado, 4",Sanlucar-la-mayor,Sevilla,41800,
477.0,"Coliseo - Av. Constitucion, 38",Sevilla,Sevilla,41001,
403.0,"Pastor Y Landero - Reyes Catolicos, 15",Sevilla,Sevilla,41001,"['Calle Reyes Católicos, 15, 41001 Sevilla, Spain', 37.3881776, -6.0004329, 'ChIJEVIfNRJsEg0RsvnIh7_zgrQ']"
6000.0,"Pl. Nueva - Granada, 1",Sevilla,Sevilla,41001,"['Plaza Isabel la Católica, 1, 18009 Granada, Spain', 37.1758001, -3.5971493, 'ChIJQVYa3778cQ0RnP_B1Rt_95c']"
6005.0,"San Miguel - Las Cortes, 2",Sevilla,Sevilla,41002,
401.0,"Pl. Encarnacion - Pl. Encarnacion, 18",Sevilla,Sevilla,41003,"['Pl. de la Encarnación, 18, 41003 Sevilla, Spain', 37.3932434, -5.9913012, 'ChIJF4PeHAVsEg0R5sFDdiG8Bj0']"
3293.0,"Recaredo - Recaredo, 23",Sevilla,Sevilla,41003,
3311.0,"Ramon Y Cajal - Av. Ramon Y Cajal, 41",Sevilla,Sevilla,41005,
3291.0,"San Francisco Javier, 1 - San Francisco Javier, 1",Sevilla,Sevilla,41005,
405.0,"Cruz Campo 1 - Av. Andalucia, 2",Sevilla,Sevilla,41005,"['Av. de Andalucía, 2, 41005 Sevilla, Spain', 37.3873313, -5.9648775, 'ChIJg6jq1LhuEg0RN_WkEWylX-k']"
1533.0,"Gran Plaza - Gran Plaza, 1",Sevilla,Sevilla,41005,
407.0,"Cerro Del Aguila - Parroco Antonio Gomez Villalobos,87",Sevilla,Sevilla,41006,"['Calle Párroco Antonio Gómez Villalobos, 87, 41006 Sevilla, Spain', 37.3712155, -5.9584397, 'ChIJe2-rc_JuEg0Ryp8SDKOE_tc']"
6074.0,"Palmete - Baena, 5 Local 1",Sevilla,Sevilla,41006,
6010.0,"Rochelambert - Puerto Del Escudo, 1",Sevilla,Sevilla,41006,"['Calle Puerto del Escudo, 1, 41006 Sevilla, Spain', 37.3759604, -5.9543591, 'ChIJcd1z3u5uEg0RpkfjdbPDlEI']"
6117.0,Santa Justa - Av. Kansas City 'ed.portico - Sevilla',Sevilla,Sevilla,41007,"[""Av. Kansas City 'Ed. Portico-Sevilla', 41007 Sevilla, Spain"", 37.3890559, -5.974857699999999, 'ChIJE9gA5KRuEg0RBTjs8WLpT0w']"
3288.0,"Tarso, 23",Sevilla,Sevilla,41007,
404.0,"Capuchinos, 19 - Ronda De Capuchinos, 19",Sevilla,Sevilla,41008,"['Calle, Ronda de Capuchinos, 19, 41008 Sevilla, Spain', 37.3995901, -5.982307500000001, 'ChIJO94WZKpuEg0Rnukw5XWZPEM']"
5810.0,"Arroyo - Arroyo, 56",Sevilla,Sevilla,41008,
7706.0,"Ronda Pio Xii - Ronda Pio Xii, 2",Sevilla,Sevilla,41008,"['Calle, Avenida Ronda de Pio XII, 2, 41008 Sevilla, Spain', 37.4057815, -5.9753969, 'ChIJEbkqrFNpEg0Rk4YrxFU--ok']"
478.0,"Avd. De La Barzola - Av. Barzola, S - N",Sevilla,Sevilla,41008,"['92-12 37th Ave, Jackson Heights, NY 11372, USA', 40.7506776, -73.8744815, 'ChIJXx41irpfwokRq-qsBQdzA40']"
6008.0,Alcalde Manuel Del Valle - Baltasar Alcazar E.alcal.manu.valle,Sevilla,Sevilla,41008,"['Calle Fondos de Segura, 15, 35019 Las Palmas de Gran Canaria, Las Palmas, Spain', 28.10257, -15.454284, 'ChIJ2Tc6r1KUQAwRgxRZMRY3K5A']"
7071.0,"Macarena - Resolana, 4",Sevilla,Sevilla,41009,
7116.0,"San Martin De Porres - San Jacinto, 106 (san M. Porres)",Sevilla,Sevilla,41010,
6001.0,"Triana, Altozano - San Jorge, 1",Sevilla,Sevilla,41010,"['Calle San Jorge, 1, 41010 Sevilla, Spain', 37.3850846, -6.003665499999999, 'ChIJzcbmpRRsEg0Rb4qO0-uA0J8']"
5897.0,"Ronda Triana - Ronda De Triana, 14",Sevilla,Sevilla,41010,"['Calle, Ronda de Triana, 14, 41010 Sevilla, Spain', 37.38671, -6.011262899999999, 'ChIJ4f978m5sEg0RkUSu5W9I86M']"
3191.0,"Republica Argentina, 29 - Av. Republica Argentina, 29",Sevilla,Sevilla,41011,"['1908 29th Ave S, Birmingham, AL 35209, USA', 33.4797559, -86.7891235, 'ChIJAVkKdXsZiYgRKZ8u3N1WxOg']"
6947.0,"Tablada - Av. Garcia Morato, S/n",Sevilla,Sevilla,41011,"['Av. del Comandante García Morato, 29004, Málaga, Spain', 36.6725577, -4.4826446, 'ChIJf-5tKCL6cg0RBBW9bY2x9-M']"
406.0,"Virgen De Lujan - Virgen De Lujan, 24",Sevilla,Sevilla,41011,"['Calle Virgen de Luján, 24, 41011 Sevilla, Spain', 37.3748496, -5.9992129, 'ChIJ3y-l_ztsEg0RuhJ-rItkbzg']"
7039.0,"Asuncion - Asuncion, 25",Sevilla,Sevilla,41011,"['Yegros, Asunción, Paraguay', -25.2840327, -57.63343929999999, 'ChIJ11al6PGnXZQRFEPuSHurjJo']"
6121.0,"Bermejales - Av. De Alemania, S/n. Esq.c/suecia",Sevilla,Sevilla,41012,"['Av. de Alemania, S/N, 41012 Sevilla, Spain', 37.3456415, -5.9789591, 'ChIJA1Iv6HZuEg0RYWxHrByur4A']"
1606.0,"Felipe Ii - Av. Felipe Ii, 12",Sevilla,Sevilla,41013,"['Av. Felipe II, 12, 28009 Madrid, Spain', 40.4238175, -3.6761238, 'ChIJvbomy6QoQg0R-ElbOWIRe70']"
3299.0,"Juncal - Jose Saramago, 25",Sevilla,Sevilla,41013,
6204.0,"Av. De La Palmera, 61 - 63. Sevilla",Sevilla,Sevilla,41013,"['Av. de la Palmera, 61, 63, 41013 Sevilla, Spain', 37.35717, -5.979769999999999, 'ChIJ0dcItX9uEg0RR-PhrC32iT8']"
5819.0,"El Porvenir - Ramon Carande, 14",Sevilla,Sevilla,41013,"['Ramon Carande, 14, 41013 Sevilla, Spain', 37.37009949999999, -5.9783935, 'ChIJj_Nc9ZpuEg0RH8SMBvchsR8']"
2419.0,"Banca De Empresas - Av. De La Palmera, 61 - 63. Sevilla",Sevilla,Sevilla,41013,"['Av. de la Palmera, 61, 63, 41013 Sevilla, Spain', 37.35717, -5.979769999999999, 'ChIJ0dcItX9uEg0RR-PhrC32iT8']"
3278.0,"Av.de La Palmera - Av. De La Palmera, 61 - 63",Sevilla,Sevilla,41013,"['Av. de la Palmera, 61, 63, 41013 Sevilla, Spain', 37.35717, -5.979769999999999, 'ChIJ0dcItX9uEg0RR-PhrC32iT8']"
438.0,"Bellavista - Guadalajara, 70",Sevilla,Sevilla,41014,
5818.0,"Parqueflores - Estafeta, 13 - 15",Sevilla,Sevilla,41015,
2212.0,Pino Montano - Corral Del Agua Esq.corral Los Olmos,Sevilla,Sevilla,41015,"['Calle Corral de los Olmos &, Calle Corral del Agua, 41015 Sevilla, Spain', 37.4188943, -5.9731849, 'ChIJJ3b0OkNpEg0RQJAZiCHX5BI']"
3171.0,"Luis Montoto - Av. Luis Montoto, 65",Sevilla,Sevilla,41018,"['Av, Calle Luis Montoto, 65, 41018 Sevilla, Spain', 37.3876443, -5.9765928, 'ChIJY78yDKRuEg0RcAQEZhOVdtM']"
5807.0,"La Buhaira - Av. De La Buhaira, S/n",Sevilla,Sevilla,41018,"['Calle José Recuerda Rubio, 1, 41018 Sevilla, Spain', 37.3803942, -5.979441899999999, 'ChIJ-fjgEp9uEg0Rv6Z_sIS9W-8']"
