office_number,address,latitude,longitude,place_id
9569,"Carrer de Garigliano, 52, C+P, 08042 Barcelona, Spain",41.4459922,2.1742305,EjVDK1AsIENhcnJlciBkZSBHYXJpZ2xpYW5vLCA1MiwgMDgwNDIgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJQZnyqRC9pBIRCT_oo6mQX8wSA0MrUA
4287,"Carrer Parets, 4, 08420 la Barriada Nova, Barcelona, Spain",41.61634,2.2837,ChIJ4wD6VcrHpBIRrUIwUcjoo5w
9766,"Carrer Barcelona, 1, 08521 Bellavista, Barcelona, Spain",41.61739379999999,2.295429200000001,ChIJiVQSIdPHpBIRBCWNkJDVikg
8808,"Passeig de la Indústria, 38, 08600 Berga, Barcelona, Spain",42.1040307,1.8513506,ChIJKcj1X7UJpRIRYWyAIt6Bwb8
1373,"Passeig de la Pau, 10, 08600 Berga, Barcelona, Spain",42.1005121,1.8439865,ChIJDXBiCDMIpRIRw-Knktnf05M
2912,"08296 Castellbell i el Vilar, Barcelona, Spain",41.6291032,1.8641519,ChIJj9GpOwH1pBIRx0loRjzPpnc
3566,"Calle, Raval de Sant Jaume, 31, 08280 Calaf, Barcelona, Spain",41.7323109,1.5145463,ChIJs5JV6gw4pBIRaPWYuu1R5yc
8744,"Avinguda de Pi i Margall, 120, 08140 Caldes de Montbui, Barcelona, Spain",41.6272216,2.1679004,ChIJJzu-67bBpBIRmkKvFNqAuIo
6308,"Avinguda de Pi i Margall, 19, 08140 Caldes de Montbui, Barcelona, Spain",41.6319299,2.16424,ChIJOU6_8sfBpBIRDcZsMuWvjuQ
1615,"Carrer de l'Església, 233, 235, 08370 Calella, Barcelona, Spain",41.615953,2.6650423,ChIJxUomwQQ5uxIRBt2uCKUwla8
8765,"Calldetenes, Barcelona, Spain",41.9250982,2.2840953,ChIJ3eZt6ccnpRIRBizfc2cu93s
8758,"08110 Montcada i Reixac, Barcelona, Spain",41.4904225,2.1941598,ChIJO53kM4--pBIRgFdHeuP6ABw
3488,"Riera Buscarons, 30, 08360 Canet de Mar, Barcelona, Spain",41.5895372,2.5814456,ChIJDb89mMs3uxIRorpKIT0r5q0
1404,"Carrer del Fossar, 08786 Capellades, Barcelona, Spain",41.53172379999999,1.6870282,ChIJvVzz55FopBIRFW0mDuT2BFk
9796,"Carrer Dr. Klein, 1, 08440 Cardedeu, Barcelona, Spain",41.6388636,2.3560145,ChIJSVbyzz3JpBIRXab5JNVTUUo
2939,"Av. del Rastrillo, 7, C+P, 08261 Cardona, Barcelona, Spain",41.91456,1.68298,EjpDK1AsIEF2LiBkZWwgUmFzdHJpbGxvLCA3LCAwODI2MSBDYXJkb25hLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgk5zuoDUa2lEhGULiFOXpRmoRIDQytQ
8739,"Carretera de Sentmenat, 38, 08211 Castellar del Vallès, Barcelona, Spain",41.6159111,2.0879019,ChIJjfA57QzrpBIRK48Wu1Lr3gE
4252,"Plaça de L'Esglesia, 9, 08755 Castellbisbal, Barcelona, Spain",41.4749763,1.9803351,ChIJowA1CyWOpBIR3MHcwlvgne0
3494,"Plaça de Joan XXIII, 6-7, 08860 Castelldefels, Barcelona, Spain",41.2856219,1.9810971,ChIJl_NcS8iCpBIR6EtWbWGgCdU
9752,"Avinguda de la Constitució, 175, 08860 Castelldefels, Barcelona, Spain",41.2771985,1.9764813,ChIJNQS3T7qCpBIRE5Q7Pw9_NsI
3974,"Plaça de l'Església, 5, 08860 Castelldefels, Barcelona, Spain",41.2807877,1.9774513,ChIJZ4XfxbmCpBIRGlxn0sLNpjY
3532,"Av. dels Banys, 17, C+P, 08860 Castelldefels, Barcelona, Spain",41.2665554,1.9712535,Ej5DK1AsIEF2LiBkZWxzIEJhbnlzLCAxNywgMDg4NjAgQ2FzdGVsbGRlZmVscywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJhekp_qCCpBIRad6DYpSzEo4SA0MrUA
9744,"Carrer Nou, 6, C+P, 08540 Centelles, Barcelona, Spain",41.79781610000001,2.2186345,EjVDK1AsIENhcnJlciBOb3UsIDYsIDA4NTQwIENlbnRlbGxlcywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJzRm4X3PcpBIRjYmkXXpmR3gSA0MrUA
6481,"08759 Vallirana, Barcelona, Spain",41.3848607,1.9317305,ChIJ8YvwKbWFpBIRG3WdX6zj8IM
2938,"Plaza Primer Comte De Figols, 4, 08698 Sant Jordi, Barcelona, Spain",42.1462703,1.8609599,ChIJof2psiQKpRIRc5vmWtqLGvs
4769,"Carrer de Sant Casimir, 19, 21, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.4924646,2.1339116,ChIJLxgZwg-WpBIR6qavUTWknuw
5930,"Passeig de Cordelles, 6, 8, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.4918512,2.1402907,ChIJ3zzxVgOWpBIReRMYxwqh5vA
9791,"Avinguda de la Primavera, 20, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.4904739,2.145091400000001,ChIJvVIU4ve9pBIR151p7Gr9Ffg
9758,"Av. de Canaletes, 3, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.48323850000001,2.1437762,ChIJEbooxh-WpBIRZH8MM2kAWd0
9770,"Carrer dels Pirineus, 1, C+P, 08210 Barberà del Vallès, Barcelona, Spain",41.5081233,2.119944,EkpDK1AsIENhcnJlciBkZWxzIFBpcmluZXVzLCAxLCAwODIxMCBCYXJiZXLDoCBkZWwgVmFsbMOocywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ3ZY_jduVpBIRwwyuJxKeE-ESA0MrUA
7212,"Avinguda de Catalunya, 68, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.4933613,2.1437585,ChIJIdJejQKWpBIRQdvRMTlyY6Q
3237,"Carrer Major, 133, 08758 Cervelló, Barcelona, Spain",41.3964413,1.9586097,ChIJ3T6_JxCFpBIRqjwsRS4VP6s
8173,"Av. Catalunya, 20 Bis, 08757 Corbera de Llobregat, Barcelona, Spain",41.4136507,1.9296017,ChIJ089typKFpBIRhinwgBPbAA0
815,"Rambla de Josep Anselm Clavé, 41, C+P, 08940 Cornellá de Llobregat, Barcelona, Spain",41.3536036,2.0736554,ElZDK1AsIFJhbWJsYSBkZSBKb3NlcCBBbnNlbG0gQ2xhdsOpLCA0MSwgMDg5NDAgQ29ybmVsbMOhIGRlIExsb2JyZWdhdCwgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJgwXKZlqZpBIRF5ZMm8Amdk4SA0MrUA
2120,"08940 Cornellà de Llobregat, Barcelona, Spain",41.3573827,2.0707159,ChIJ-ajbIVuZpBIRkAakIeD6AAQ
9726,"Passeig dels Ferrocarrils Catalans, 35, 08940 Cornellà de Llobregat, Barcelona, Spain",41.360724,2.084423,ChIJ_4v4zUGZpBIRLFvKojvPkic
8589,"Avinguda de Pablo Picasso, 8, 08940 Cornellà de Llobregat, Barcelona, Spain",41.3549053,2.086861,ChIJRaQEkDiZpBIRpnpQpst7h7U
9734,"Carretera de Ribes, 175, 08520 Corró d'Avall, Barcelona, Spain",41.628577,2.2951039,ChIJS922gS_GpBIRBoGzm6I7ONE
6076,"Carrer d'Àngel Guimerà, 19, 08880 Cubelles, Barcelona, Spain",41.2080318,1.6731119,ChIJtzSE2qGIoxIRJPB2FqIX2RE
8174,"Av. Generalitat, 3, C+P, 08630 Abrera, Barcelona, Spain",41.51753739999999,1.9013062,EjdDK1AsIEF2LiBHZW5lcmFsaXRhdCwgMywgMDg2MzAgQWJyZXJhLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgklCTlI8IukEhGhD6LhE8EDWhIDQytQ
8120,"Carrer Font del Vidal, 3, 08292 Esparreguera, Barcelona, Spain",41.5357078,1.8709909,ChIJB4DsrLKLpBIRntwNFuHBFF8
1527,"Calle, Carrer dels Arbres, 1, 08292 Esparreguera, Barcelona, Spain",41.5387256,1.8689454,ChIJ7VoOCFOKpBIRuGWtFi1kOQo
3178,"Plaça de la Sardana, 8, 08950 Esplugues de Llobregat, Barcelona, Spain",41.3721324,2.083825,ChIJd5LXfm2ZpBIRm7m4-WedP4Q
9305,"Av. de Cornellà, 18, 20, 08950 Esplugues de Llobregat, Barcelona, Spain",41.3765976,2.0877285,ChIJqxXBkAyZpBIR1SCgLD3LRac
4243,"Carrer d'Àngel Guimerà, 73, 08950 Esplugues de Llobregat, Barcelona, Spain",41.3764917,2.0835139,ChIJUVrqnXOZpBIRlSxxdXDZTW0
8179,"Avinguda de l'Atlantida, 38, 08519 Folgueroles, Barcelona, Spain",41.93786000000001,2.31607,ChIJTxIZo4kopRIRdDMOm1kDAHU
8759,"Carrer dels Banys, 28, 08530 La Garriga, Barcelona, Spain",41.6835856,2.2858275,ChIJOSk4m5bFpBIR1f0Q08B1ues
2750,"Passeig dels Til·lers, 27, P+8530, 08530 La Garriga, Barcelona, Spain",41.685489,2.2870368,EkZQKzg1MzAsIFBhc3NlaWcgZGVscyBUaWzCt2xlcnMsIDI3LCAwODUzMCBMYSBHYXJyaWdhLCBCYXJjZWxvbmEsIFNwYWluIiIaIAoWChQKEgkPGtnZlsWkEhE_mVyghOBcOxIGUCs4NTMw
231,"Rambla de Joaquim Vayreda, 25, 08850 Gavà, Barcelona, Spain",41.3043448,2.0087855,ChIJjRBPFuCcpBIRoQdECXq2Cgw
8312,"Plaça de Catalunya, 3, 4, 08850 Gavà, Barcelona, Spain",41.3084,2.0019999,ChIJ3xnvXtmcpBIRKUyCuksPAKo
8118,"Carrer de Sant Pere, 89, C+P, 08850 Gavà, Barcelona, Spain",41.3036487,2.0006204,EjtDK1AsIENhcnJlciBkZSBTYW50IFBlcmUsIDg5LCAwODg1MCBHYXbDoCwgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJOZAHfiedpBIRefH3vIOuxxASA0MrUA
235,"Carrer Major, 17, 08790 Gelida, Barcelona, Spain",41.4401624,1.8640957,ChIJN6nPOWSIpBIRCoU7Rq67Dvg
3569,"Av. de Catalunya, 49, 08680 Gironella, Barcelona, Spain",42.03283,1.88009,ChIJx8ti-U8GpRIRPUax8dhR7w0
8680,"Carrer de Joan Prim, 202, P+8400, 08402 Granollers, Barcelona, Spain",41.61472759999999,2.2908682,EkRQKzg0MDAsIENhcnJlciBkZSBKb2FuIFByaW0sIDIwMiwgMDg0MDIgR3Jhbm9sbGVycywgQmFyY2Vsb25hLCBTcGFpbiIiGiAKFgoUChIJ01hQuM3HpBIRcUrm0d685A8SBlArODQwMA
8679,"Plaça Josep Maluquer i Salvador, 10, P+8400, 08401 Granollers, Barcelona, Spain",41.6090113,2.2886667,ElBQKzg0MDAsIFBsYcOnYSBKb3NlcCBNYWx1cXVlciBpIFNhbHZhZG9yLCAxMCwgMDg0MDEgR3Jhbm9sbGVycywgQmFyY2Vsb25hLCBTcGFpbiIiGiAKFgoUChIJQyq5XM_HpBIRaYv1aEvH2YgSBlArODQwMA
4762,"Carrer de Roger de Flor, 111, P+8400, 08401 Granollers, Barcelona, Spain",41.6037911,2.2830655,EkhQKzg0MDAsIENhcnJlciBkZSBSb2dlciBkZSBGbG9yLCAxMTEsIDA4NDAxIEdyYW5vbGxlcnMsIEJhcmNlbG9uYSwgU3BhaW4iIhogChYKFAoSCU1u7lPHx6QSEdzPOBTnbm4mEgZQKzg0MDA
8681,"Granollers, Barcelona, Spain",41.60619270000001,2.2870889,ChIJbURCQs_HpBIRKKK8bxRfexw
2940,"Plaça Josep Maluquer i Salvador, 28, P+8401, 08402 Granollers, Barcelona, Spain",41.60836,2.28923,ElBQKzg0MDEsIFBsYcOnYSBKb3NlcCBNYWx1cXVlciBpIFNhbHZhZG9yLCAyOCwgMDg0MDIgR3Jhbm9sbGVycywgQmFyY2Vsb25hLCBTcGFpbiIiGiAKFgoUChIJ-ZLwicXHpBIRAK8SZqGBHDsSBlArODQwMQ
8323,"Plaça Josep Serrat i Bonastre, 6, C+P, 08402 Granollers, Barcelona, Spain",41.6003047,2.2900015,EkpDK1AsIFBsYcOnYSBKb3NlcCBTZXJyYXQgaSBCb25hc3RyZSwgNiwgMDg0MDIgR3Jhbm9sbGVycywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ_y2EV8LHpBIRQBh1rkDpqI8SA0MrUA
1714,"Passeig de la Muntanya, 88, C+P, 08402 Granollers, Barcelona, Spain",41.608319,2.2935802,EkNDK1AsIFBhc3NlaWcgZGUgbGEgTXVudGFueWEsIDg4LCAwODQwMiBHcmFub2xsZXJzLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgmHz2wK0MekEhHxlx3xBz2e3hIDQytQ
7932,"Av. Sant Esteve, 19, P+8402, 08402 Granollers, Barcelona, Spain",41.6043398,2.2906931,Ej9QKzg0MDIsIEF2LiBTYW50IEVzdGV2ZSwgMTksIDA4NDAyIEdyYW5vbGxlcnMsIEJhcmNlbG9uYSwgU3BhaW4iIhogChYKFAoSCfGF443Ex6QSEVzOICK3IOd0EgZQKzg0MDI
1871,"Carr. a Ribes, 23, 08694 Guardiola de Berga, Barcelona, Spain",42.2327419,1.880098,ChIJL1xe0Np0pRIRsDcyoJyng5o
3056,"Carrer d'Enric Prat de la Riba, 131, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",41.3628227,2.1101115,ChIJHUEYuuCYpBIRhuyEhELpSs4
3050,"Rambla Just Oliveras, 11, C+P, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",41.3608152,2.1014074,ElBDK1AsIFJhbWJsYSBKdXN0IE9saXZlcmFzLCAxMSwgMDg5MDEgTCdIb3NwaXRhbGV0IGRlIExsb2JyZWdhdCwgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ0yWx8iGZpBIR_BTe9NnrzucSA0MrUA
3366,"Carrer Anselm Clavé, 08902 L'Hospitalet de Llobregat, Barcelona, Spain",41.3657098,2.1267999,ChIJ04_zlpSYpBIR94rMXO0Uow4
813,"08902 L'Hospitalet de Llobregat, Barcelona, Spain",41.364151,2.1229311,ChIJHc7QMcWYpBIRkFVHeuP6ABw
269,"Carretera de Collblanc, 33, 08903 L'Hospitalet de Llobregat, Barcelona, Spain",41.3756216,2.1195878,ChIJ0YiXgvaYpBIRkNOKBbHnPXU
8738,"Carrer Progrés, 41, 41+C+P, 08903 L'Hospitalet de Llobregat, Barcelona, Spain",41.3738193,2.1200118,Ek40MStDK1AsIENhcnJlciBQcm9ncsOpcywgNDEsIDA4OTAzIEwnSG9zcGl0YWxldCBkZSBMbG9icmVnYXQsIEJhcmNlbG9uYSwgU3BhaW4iIhogChYKFAoSCYHc74TxmKQSEUYVj2HJx7qyEgY0MStDK1A
8165,"Avinguda del Torrent Gornal, 46, 46+C+P, 08904 L'Hospitalet de Llobregat, Barcelona, Spain",41.3709546,2.1152684,Elo0NitDK1AsIEF2aW5ndWRhIGRlbCBUb3JyZW50IEdvcm5hbCwgNDYsIDA4OTA0IEwnSG9zcGl0YWxldCBkZSBMbG9icmVnYXQsIEJhcmNlbG9uYSwgU3BhaW4iIhogChYKFAoSCaOD7FvlmKQSEQUb-a3O-sw5EgY0NitDK1A
3054,"Av. Miraflores, 26, C+P, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",41.3704119,2.1107097,EkpDK1AsIEF2LiBNaXJhZmxvcmVzLCAyNiwgMDg5MDUgTCdIb3NwaXRhbGV0IGRlIExsb2JyZWdhdCwgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ1XIuouSYpBIRVlqGVKqPdu4SA0MrUA
3385,"Avinguda de Can Serra, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",41.3662552,2.1004998,ChIJOZ49tR6ZpBIRurnWNzcOFiQ
3052,"Avinguda de Severo Ochoa, 60, C+P, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",41.3728797,2.1010894,ElRDK1AsIEF2aW5ndWRhIGRlIFNldmVybyBPY2hvYSwgNjAsIDA4OTA2IEwnSG9zcGl0YWxldCBkZSBMbG9icmVnYXQsIEJhcmNlbG9uYSwgU3BhaW4iHxodChYKFAoSCauGxFsDmaQSEZSNUqBNrWIcEgNDK1A
9732,"Rambla de la Marina, 200, C+P, 08907 L'Hospitalet de Llobregat, Barcelona, Spain",41.3524487,2.1111799,ElBDK1AsIFJhbWJsYSBkZSBsYSBNYXJpbmEsIDIwMCwgMDg5MDcgTCdIb3NwaXRhbGV0IGRlIExsb2JyZWdhdCwgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ3wY0BdqYpBIR5LE5f15Yp1sSA0MrUA
9275,"Bellvitge, 08907 L'Hospitalet de Llobregat, Barcelona, Spain",41.3520453,2.1087691,ChIJ8TQWqtCYpBIRVNcjSWPo7wA
9746,"Plaça de Bosch i Jover, 1, C+P, 08550 Els Hostalets de Balenyà, Barcelona, Spain",41.8156899,2.23596,ElJDK1AsIFBsYcOnYSBkZSBCb3NjaCBpIEpvdmVyLCAxLCAwODU1MCBFbHMgSG9zdGFsZXRzIGRlIEJhbGVuecOgLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgnrl1cH49ukEhEMpYKb0z0G5hIDQytQ
3114,"Carrer de Sant Jordi, 7, 9, 08700 Igualada, Barcelona, Spain",41.5785697,1.6200533,ChIJtUAx3sJppBIRZ5Ge3efd8js
8142,"Av. de Barcelona, 88, 08700 Igualada, Barcelona, Spain",41.5846855,1.6211752,ChIJKRAdoN5ppBIRGJs4GSFJoQs
8113,"Carrer de Santa Joaquima de Vedruna, 19, 08700 Igualada, Barcelona, Spain",41.5779161,1.6250304,ChIJ7RnWr-BppBIRNjz6oppt9hg
1812,"Carrer Sant Bartomeu, 7, 08511 Santa Maria de Corcó, Barcelona, Spain",42.0357244,2.3691977,ChIJ76MRHRMupRIRCWlI9gnitH0
8653,"Carrer de Sant Josep, 1, 08120 La Llagosta, Barcelona, Spain",41.5124231,2.1934996,ChIJMXfez4--pBIRyZFNFWaEZEw
3561,"08186 Lliçà d'Amunt, Barcelona, Spain",41.6081296,2.2396577,ChIJ30eOliPHpBIRizFkhj_-LrE
9723,"Av. Montserrat, 35, 08185 Lliçà de Vall, Barcelona, Spain",41.5881901,2.2418096,ChIJbdHhPV3HpBIRTWYT-1XyICs
3650,"Plaça de l'Església, 9, C+P, 08450 Llinars del Vallès, Barcelona, Spain",41.6394761,2.3975852,EkpDK1AsIFBsYcOnYSBkZSBsJ0VzZ2zDqXNpYSwgOSwgMDg0NTAgTGxpbmFycyBkZWwgVmFsbMOocywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJ1zIiuevLpBIRr2O69-dmX-wSA0MrUA
9784,"Plaça de Fra Bernadí, 24, 08560 Manlleu, Barcelona, Spain",41.9998406,2.2846557,ChIJ89kiuJUlpRIR1ii26LMIU38
87,"Plaça de la Sardana, 8, 08560 Manlleu, Barcelona, Spain",42.005402,2.2895839,ChIJKS8WhZAlpRIR-gia2hA3eMk
3577,"Passeig de Pere III, 95, 08240 Manresa, Barcelona, Spain",41.729871,1.8307177,ChIJ-9IKawpYpBIR2QMJ2u2oHeM
3843,"Carrer del Bruc, Manresa, Barcelona, Spain",41.7255325,1.8198881,ChIJszPX2GxYpBIR32tYdPuQuZA
4131,"Plaça dels Infants, 12, C+P, 08241 Manresa, Barcelona, Spain",41.7253979,1.8265464,Ej1DK1AsIFBsYcOnYSBkZWxzIEluZmFudHMsIDEyLCAwODI0MSBNYW5yZXNhLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEglb0ZBbc1ikEhEBUWSI8VBE5BIDQytQ
4143,"Plaça Bages, 15, P+8240, 08242 Manresa, Barcelona, Spain",41.7345455,1.823816,EjlQKzgyNDAsIFBsYcOnYSBCYWdlcywgMTUsIDA4MjQyIE1hbnJlc2EsIEJhcmNlbG9uYSwgU3BhaW4iIhogChYKFAoSCX1NOssaWKQSERX5bkjByykbEgZQKzgyNDA
8912,"Ctra. de Santpedor, 194, 08240 Manresa, Barcelona, Spain",41.7382611,1.8327035,ChIJzxI5cf33pBIRJw2LMUK-hKk
4616,"Carrer de Sant Cristòfol, 34, 08243 Manresa, Barcelona, Spain",41.7285239,1.8369189,ChIJifZpKuf3pBIRby6bMj8FEA0
8891,"Carrer de la Divina Pastora, 2, 08240 Manresa, Barcelona, Spain",41.7220909,1.8345722,ChIJL0nT2973pBIRJQgMbMpOJ88
8618,"Passeig de Pere III, 24, 08241 Manresa, Barcelona, Spain",41.7270755,1.823757,ChIJu11HCA1YpBIR93Z-qAEmqlQ
234,"Plaça Portal d'Anoia, 4, 08760 Martorell, Barcelona, Spain",41.4740552,1.9274446,ChIJGaiPId2OpBIRniF_lqeH6KM
5424,"08760 Martorell, Barcelona, Spain",41.4795041,1.923048,ChIJNRHC2yyJpBIR3PXdUBkNcUk
4388,"Carrer de Joan Maragall, 2, 08760 Martorell, Barcelona, Spain",41.4781,1.91503,ChIJYe-hLMmOpBIRoa5PDFdxgic
8764,"Avinguda d'en Piera, 45, 08107 Martorelles, Barcelona, Spain",41.52744,2.23433,ChIJZ6vChjq5pBIRZbsU0-LABSU
9742,"Municipality of Montcada i Reixac, Barcelona, Spain",41.4904225,2.1941598,ChIJBUst7za8pBIRQ_CRyWuuI8c
4091,"Passeig Roman Fabra, 11, C+P, 08320 El Masnou, Barcelona, Spain",41.48131000000001,2.31589,Ej9DK1AsIFBhc3NlaWcgUm9tYW4gRmFicmEsIDExLCAwODMyMCBFbCBNYXNub3UsIEJhcmNlbG9uYSwgU3BhaW4iHxodChYKFAoSCYVtpke8sKQSEYruexWkjzF5EgNDK1A
6759,"Av. Línia, 20, 08783 Masquefa, Barcelona, Spain",41.4995121,1.8130105,ChIJ6U-iYhhipBIR459SzdxqdUI
8184,"Carretera de Terrassa, 6, 08230 Matadepera, Barcelona, Spain",41.5988694,2.0273948,ChIJCYkvVt_spBIRSc2tBHe1sp0
4170,"Camí Ral de la Mercè, 377, 08301 Mataró, Barcelona, Spain",41.537182,2.4446686,ChIJSe8n2yC1pBIR0j_tnOGLPAE
3992,"Plaça de Granollers, S-N, 08302 Mataró, Barcelona, Spain",41.5407147,2.4356907,ChIJG7Up_hu1pBIRWZfORMB1OS0
8669,"Carrer Miquel Biada, 68, 08302 Mataró, Barcelona, Spain",41.5371192,2.4346324,ChIJaUNKxx21pBIR49r6FOFLe88
4159,"Avinguda de la Gatassa, 123, C+P, 08303 Mataró, Barcelona, Spain",41.5394023,2.4258562,EkFDK1AsIEF2aW5ndWRhIGRlIGxhIEdhdGFzc2EsIDEyMywgMDgzMDMgTWF0YXLDsywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJEb3t3wO1pBIR0zN0nhbspj0SA0MrUA
4567,"Calle, Cant. Pau Casals, Riera de Cirera, 14, 08304 Mataró, Barcelona, Spain",41.5483072,2.4414759,ChIJ_c02mj21pBIRXvFRL4ohWXg
6896,"Calle, Ronda d'Alfons X el Savi, 176, 08304 Mataró, Barcelona, Spain",41.54545050000001,2.4523042,ChIJjw7cLjC1pBIRNgmfzrFKLrE
3611,"Rocafonda, 08304 Mataró, Barcelona, Spain",41.5487446,2.4462498,ChIJq1sckju1pBIRnQH06XyfKP4
3506,"Avinguda de la Vila, 15, 08180 Moià, Barcelona, Spain",41.81074,2.09775,ChIJlRMVm9rmpBIRVJCp9p7tW7Y
8196,"Plaça del Mercat, 1, 08750 Molins de Rei, Barcelona, Spain",41.411855,2.0174859,ChIJfwAF3I-apBIR957HWDxKw40
3415,"Avinguda de Rafael Casanova, 116, 08100 Mollet del Vallès, Barcelona, Spain",41.5377038,2.2063169,ChIJh37Zqt--pBIRkhHkqjE_Cq0
4291,"Avinguda de Caldes de Montbui, 21, 08100 Mollet del Vallès, Barcelona, Spain",41.54551439999999,2.2054977,ChIJmcdUIiK_pBIR46KHKnaJdEc
4330,"Rambla de Balmes, 1, 08100 Mollet del Vallès, Barcelona, Spain",41.53788429999999,2.2133964,ChIJMYbugNe-pBIREupeRVUyI9M
9769,"Carrer de Gaietà Vínzia, 76, 08100 Mollet del Vallès, Barcelona, Spain",41.5417634,2.2096803,ChIJz6uyOye_pBIR5za9mYqmD3w
8686,"Carrer del Carme, 6, C+P, 08100 Mollet del Vallès, Barcelona, Spain",41.542723,2.216634,EkRDK1AsIENhcnJlciBkZWwgQ2FybWUsIDYsIDA4MTAwIE1vbGxldCBkZWwgVmFsbMOocywgQmFyY2Vsb25hLCBTcGFpbiIfGh0KFgoUChIJz0LHBim_pBIREM-yhMGw8ioSA0MrUA
8688,"Mercat Nou, 08014 Barcelona, Spain",41.3725514,2.1332745,ChIJtzHsu4-YpBIRckaLUSnQF14
5425,"Rambla de Balmes, 7, P+8100, 08100 Mollet del Vallès, Barcelona, Spain",41.5376353,2.2140894,EkdQKzgxMDAsIFJhbWJsYSBkZSBCYWxtZXMsIDcsIDA4MTAwIE1vbGxldCBkZWwgVmFsbMOocywgQmFyY2Vsb25hLCBTcGFpbiIiGiAKFgoUChIJFx2Zgde-pBIRDQrir-vQpUoSBlArODEwMA
2973,"Plaça Carles Amat, 3, 08691 Monistrol de Montserrat, Barcelona, Spain",41.6104209,1.8457336,ChIJ6-83Q2n1pBIR-NvSDuD2mVg
2906,"Els Barcelona ES, Avinguda de Catalunya, 84, 08730, Spain",41.3201408,1.6614546,ChIJD_jP4W13pBIRiwHkgFaOmg0
8733,"Rambla dels Països Catalans, 10, 08110 Centre, Barcelona, Spain",41.4909903,2.1858453,ChIJgWDJZi28pBIRm003IjLWqpM
8732,"Carrer Bogatell, 16, C+P, 08110 Montcada i Reixac, Barcelona, Spain",41.4827158,2.1875632,EkNDK1AsIENhcnJlciBCb2dhdGVsbCwgMTYsIDA4MTEwIE1vbnRjYWRhIGkgUmVpeGFjLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgmn13ixNbykEhG_JnJ8Uv5J6hIDQytQ
8175,"Carrer Riera de Sant Jordi, 20-22, 08390 Montgat, Barcelona, Spain",41.46369,2.27113,ChIJG_CvslC6pBIRRGIRzILLqBE
9730,"Avinguda de Pompeu Fabra, 16, 08160 Montmeló, Barcelona, Spain",41.5516176,2.2483651,ChIJG5xn2-64pBIRQsEWKYxJTv4
9728,"Av. de l'Onze de Setembre, 34, C+P, 08170 Montornès del Vallès, Barcelona, Spain",41.5443263,2.2662772,ElJDK1AsIEF2LiBkZSBsJ09uemUgZGUgU2V0ZW1icmUsIDM0LCAwODE3MCBNb250b3Juw6hzIGRlbCBWYWxsw6hzLCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgm174KbVrikEhGs1JCRRuPh_BIDQytQ
3562,"Plaça de la Vila, 11, 08270 Navarcles, Barcelona, Spain",41.7517648,1.9038108,ChIJE4-6x_v5pBIRHJrZ04pWanY
4610,"Plaça de l'Ajuntament, 4, 08670 Navàs, Barcelona, Spain",41.8997007,1.8785836,ChIJG2XO1Sj-pBIRzDxcFL2Zp2E
6897,"Carrer de les Teixidores, 7, C+P, 08338 Premià de Dalt, Barcelona, Spain",41.50561,2.3473099,EklDK1AsIENhcnJlciBkZSBsZXMgVGVpeGlkb3JlcywgNywgMDgzMzggUHJlbWnDoCBkZSBEYWx0LCBCYXJjZWxvbmEsIFNwYWluIh8aHQoWChQKEgkNUrbP0LakEhFb-O4uBoxKfhIDQytQ
